property_type,area_type,availability,location,bedroom,area,bath,balcony,price_per_sqft,price,built_up_area
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,2061.0,4,2,8491.0,1.75,1751.85
flat,Super built-up  Area,Ready To Move,somasundara palya,3,1571.0,3,3,4010.0,0.63,1335.35
flat,Built-up  Area,Ready To Move,other,4,1600.0,3,1,10312.0,1.65,1600.0
flat,Super built-up  Area,Ready To Move,anekal,2,614.0,1,1,4560.0,0.28,521.9
flat,Built-up  Area,Ready To Move,other,2,1080.0,2,2,4167.0,0.45,1080.0
flat,Super built-up  Area,Ready To Move,iblur village,4,3596.0,5,1,7842.0,2.82,3056.6
flat,Super built-up  Area,Ready To Move,other,3,1786.0,3,2,4479.0,0.8,1518.1
flat,Super built-up  Area,Under Construction,hegde nagar,3,1703.0,3,2,7634.0,1.3,1447.55
flat,Built-up  Area,Ready To Move,anjanapura,4,1850.0,4,2,4649.0,0.86,1850.0
flat,Super built-up  Area,Under Construction,jakkur,3,1485.0,3,2,4848.0,0.72,1262.25
flat,Super built-up  Area,Ready To Move,koramangala,3,1900.0,3,3,7895.0,1.5,1615.0
flat,Super built-up  Area,Ready To Move,brookefield,3,1440.0,2,3,4722.0,0.68,1224.0
flat,Super built-up  Area,Under Construction,old airport road,4,2690.0,4,3,7100.0,1.91,2286.5
flat,Super built-up  Area,Under Construction,other,2,1450.0,2,3,4345.0,0.63,1232.5
house,Plot  Area,Ready To Move,konanakunte,4,1200.0,4,0,10417.0,1.25,1200.0
flat,Super built-up  Area,Under Construction,cunningham road,3,3815.0,3,1,20000.0,7.63,3242.75
flat,Super built-up  Area,Under Construction,yelahanka,3,1517.0,3,2,5010.0,0.76,1289.45
flat,Super built-up  Area,Under Construction,basavangudi,3,2337.0,4,3,12495.0,2.92,1986.45
flat,Super built-up  Area,Ready To Move,other,5,2000.0,4,1,4950.0,0.99,1700.0
flat,Super built-up  Area,Under Construction,hosur road,3,1427.0,2,1,5676.0,0.81,1212.95
flat,Super built-up  Area,Ready To Move,sarjapur,3,1445.0,3,1,3460.0,0.5,1228.25
flat,Super built-up  Area,Ready To Move,electronic city,2,1017.0,2,2,2655.0,0.27,864.4499999999999
flat,Super built-up  Area,Ready To Move,yelahanka,2,1150.0,2,2,4000.0,0.46,977.5
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,2,1050.0,2,1,4762.0,0.5,892.5
flat,Super built-up  Area,Ready To Move,other,3,1440.0,3,2,5000.0,0.72,1224.0
flat,Super built-up  Area,Under Construction,akshaya nagar,2,1092.0,2,1,5495.0,0.6,928.2
house,Plot  Area,Ready To Move,other,2,1050.0,2,0,10476.0,1.1,1050.0
flat,Built-up  Area,Ready To Move,other,2,965.0,2,1,4663.0,0.45,965.0
flat,Super built-up  Area,Ready To Move,sector 2 hsr layout,2,1296.0,2,1,5787.0,0.75,1101.6
house,Plot  Area,Ready To Move,hebbal kempapura,5,2400.0,5,2,8333.0,2.0,2400.0
flat,Super built-up  Area,Ready To Move,sahakara nagar,2,1180.0,2,2,6102.0,0.72,1003.0
flat,Super built-up  Area,Ready To Move,kodichikkanahalli,2,976.0,2,1,5123.0,0.5,829.6
flat,Super built-up  Area,Under Construction,balagere,1,656.0,1,1,5335.0,0.35,557.6
flat,Built-up  Area,Ready To Move,other,1,800.0,1,0,9000.0,0.72,800.0
flat,Super built-up  Area,Ready To Move,jakkur,3,1710.0,3,2,6257.0,1.07,1453.5
house,Plot  Area,Ready To Move,pai layout,2,780.0,2,1,9231.0,0.72,780.0
flat,Super built-up  Area,Ready To Move,abbigere,1,765.0,2,2,3922.0,0.3,650.25
house,Plot  Area,Ready To Move,kothannur,4,1600.0,4,2,2812.0,0.45,1600.0
flat,Super built-up  Area,Ready To Move,epip zone,3,1499.0,5,2,6805.0,1.02,1274.15
flat,Super built-up  Area,Ready To Move,dommasandra,2,1200.0,2,2,4167.0,0.5,1020.0
house,Plot  Area,Ready To Move,whitefield,4,4000.0,4,2,8250.0,3.3,4000.0
flat,Super built-up  Area,Under Construction,hosakerehalli,3,1795.0,3,2,3621.0,0.65,1525.75
flat,Built-up  Area,Ready To Move,sarjapura - attibele road,3,1330.0,2,1,3684.0,0.49,1330.0
flat,Super built-up  Area,Ready To Move,indira nagar,4,2800.0,4,3,13036.0,3.65,2380.0
flat,Built-up  Area,Ready To Move,bisuvanahalli,3,1075.0,2,1,3442.0,0.37,1075.0
house,Plot  Area,Under Construction,chandapura,2,1200.0,2,1,3000.0,0.36,1200.0
flat,Super built-up  Area,Under Construction,other,3,1240.0,2,1,5081.0,0.63,1054.0
house,Plot  Area,Under Construction,kammasandra,2,1200.0,2,1,5500.0,0.66,1200.0
flat,Built-up  Area,Ready To Move,other,5,2700.0,5,2,5556.0,1.5,2700.0
flat,Super built-up  Area,Ready To Move,kr puram,2,1290.0,2,2,5349.0,0.69,1096.5
flat,Built-up  Area,Ready To Move,other,2,1320.0,2,3,6818.0,0.9,1320.0
flat,Super built-up  Area,Ready To Move,anekal,3,997.0,3,2,5517.0,0.55,847.4499999999999
flat,Super built-up  Area,Under Construction,bannerghatta road,3,1693.0,3,2,5257.0,0.89,1439.05
flat,Built-up  Area,Under Construction,sarjapur,4,2585.5,4,0,4448.0,1.15,2585.5
flat,Built-up  Area,Ready To Move,1st block koramangala,2,1415.0,2,3,7774.0,1.1,1415.0
flat,Super built-up  Area,Ready To Move,bannerghatta road,2,1115.0,2,2,6996.0,0.78,947.75
house,Plot  Area,Ready To Move,7th phase jp nagar,4,3200.0,4,2,10938.0,3.5,3200.0
flat,Super built-up  Area,Under Construction,anandapura,2,1141.0,2,1,3769.0,0.43,969.85
flat,Built-up  Area,Ready To Move,giri nagar,2,650.0,2,0,6462.0,0.42,650.0
flat,Super built-up  Area,Ready To Move,ramamurthy nagar,2,1000.0,2,1,6200.0,0.62,850.0
flat,Super built-up  Area,Under Construction,hosa road,2,1170.0,2,2,5556.0,0.65,994.5
flat,Super built-up  Area,Under Construction,kadugodi,2,1030.0,2,1,3398.0,0.35,875.5
house,Plot  Area,Ready To Move,margondanahalli,2,1200.0,2,0,5583.0,0.67,1200.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1105.0,2,2,3620.0,0.4,939.25
flat,Super built-up  Area,Ready To Move,ardendale,3,1732.5,3,2,5310.0,0.92,1472.625
flat,Built-up  Area,Ready To Move,hoodi,2,1425.0,2,2,5614.0,0.8,1425.0
house,Plot  Area,Ready To Move,other,4,1200.0,4,2,13750.0,1.65,1200.0
flat,Built-up  Area,Under Construction,electronic city,2,1065.0,2,1,2911.0,0.31,1065.0
flat,Super built-up  Area,Under Construction,dommasandra,3,1033.0,2,2,2517.0,0.26,878.05
flat,Super built-up  Area,Under Construction,balagere,2,1145.0,2,2,5677.0,0.65,973.25
flat,Super built-up  Area,Ready To Move,other,3,1550.0,2,3,4516.0,0.7,1317.5
flat,Built-up  Area,Ready To Move,sahakara nagar,2,1201.0,2,3,6661.0,0.8,1201.0
flat,Super built-up  Area,Ready To Move,whitefield,2,1116.0,2,1,4659.0,0.52,948.6
flat,Super built-up  Area,Ready To Move,whitefield,3,1660.0,3,1,6627.0,1.1,1411.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1670.0,2,3,3413.0,0.57,1419.5
flat,Built-up  Area,Ready To Move,7th phase jp nagar,2,1080.0,2,2,6667.0,0.72,1080.0
flat,Super built-up  Area,Ready To Move,hennur road,3,1586.0,3,3,5927.0,0.94,1348.1
flat,Super built-up  Area,Ready To Move,cunningham road,4,5270.0,4,3,23719.0,12.5,4479.5
flat,Super built-up  Area,Ready To Move,5th phase jp nagar,7,2500.0,8,3,3800.0,0.95,2125.0
house,Plot  Area,Ready To Move,other,6,2400.0,5,2,12500.0,3.0,2400.0
flat,Super built-up  Area,Under Construction,hoodi,1,706.0,1,1,6799.0,0.48,600.1
flat,Super built-up  Area,Ready To Move,bannerghatta road,2,1000.0,2,1,4400.0,0.44,850.0
flat,Super built-up  Area,Ready To Move,other,2,1005.0,2,2,3980.0,0.4,854.25
flat,Super built-up  Area,Ready To Move,other,2,1265.0,2,1,4585.0,0.58,1075.25
flat,Built-up  Area,Ready To Move,electronic city,2,1100.0,2,2,3818.0,0.42,1100.0
flat,Super built-up  Area,Ready To Move,other,3,1500.0,2,2,6000.0,0.9,1275.0
flat,Super built-up  Area,Ready To Move, devarachikkanahalli,2,1250.0,2,2,3200.0,0.4,1062.5
flat,Super built-up  Area,Under Construction,panathur,2,1343.0,2,1,5659.0,0.76,1141.55
flat,Built-up  Area,Ready To Move,other,2,840.0,2,2,3214.0,0.27,840.0
flat,Super built-up  Area,Under Construction,vijayanagar,1,606.0,1,1,6601.0,0.4,515.1
flat,Super built-up  Area,Ready To Move,harlur,3,1756.0,3,2,7289.0,1.28,1492.6
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,914.0,2,1,3501.0,0.32,776.9
flat,Built-up  Area,Ready To Move,yelahanka,6,3600.0,6,1,5556.0,2.0,3600.0
flat,Super built-up  Area,Ready To Move,hennur road,3,1933.0,3,2,7243.0,1.4,1643.05
flat,Super built-up  Area,Ready To Move,whitefield,4,4075.0,5,3,5546.0,2.26,3463.75
flat,Super built-up  Area,Ready To Move,jalahalli east,1,750.0,1,2,5333.0,0.4,637.5
flat,Built-up  Area,Ready To Move,7th phase jp nagar,3,1075.0,2,1,5302.0,0.57,1075.0
house,Plot  Area,Ready To Move,banashankari stage vi,4,2200.0,4,2,8864.0,1.95,2200.0
house,Plot  Area,Ready To Move,hrbr layout,4,1200.0,2,1,14167.0,1.7,1200.0
flat,Super built-up  Area,Ready To Move,thanisandra,2,1188.0,2,1,3030.0,0.36,1009.8
flat,Super built-up  Area,Ready To Move,electronic city,2,1363.0,2,1,5796.0,0.79,1158.55
flat,Super built-up  Area,Under Construction,sarjapur  road,3,1691.0,3,2,5914.0,1.0,1437.35
flat,Built-up  Area,Ready To Move,munnekollal,3,1560.0,3,3,4808.0,0.75,1560.0
flat,Super built-up  Area,Ready To Move,other,2,1100.0,2,1,5455.0,0.6,935.0
flat,Super built-up  Area,Ready To Move,rajiv nagar,4,2340.0,5,1,5513.0,1.29,1989.0
flat,Super built-up  Area,Ready To Move,thanisandra,3,1996.0,3,2,6764.0,1.35,1696.6
flat,Super built-up  Area,Ready To Move,rayasandra,3,1373.0,3,2,5244.0,0.72,1167.05
flat,Super built-up  Area,Under Construction,kanakpura road,2,700.0,2,1,5143.0,0.36,595.0
flat,Super built-up  Area,Ready To Move,jigani,3,1252.0,3,3,4872.0,0.61,1064.2
house,Plot  Area,Under Construction,sarjapur,3,1200.0,3,2,6333.0,0.76,1200.0
flat,Built-up  Area,Ready To Move,attibele,1,420.0,1,1,4048.0,0.17,420.0
flat,Super built-up  Area,Ready To Move,yelahanka new town,1,500.0,1,1,3600.0,0.18,425.0
flat,Super built-up  Area,Ready To Move,yeshwanthpur,2,1164.0,2,2,5498.0,0.64,989.4
flat,Super built-up  Area,Ready To Move,7th phase jp nagar,3,1450.0,2,1,6897.0,1.0,1232.5
flat,Super built-up  Area,Ready To Move,other,2,1500.0,2,2,5867.0,0.88,1275.0
flat,Super built-up  Area,Ready To Move,uttarahalli,3,1330.0,2,1,4286.0,0.57,1130.5
flat,Super built-up  Area,Ready To Move,yeshwanthpur,3,1826.0,3,2,9036.0,1.65,1552.1
flat,Super built-up  Area,Ready To Move,ulsoor,3,2135.0,3,2,7963.0,1.7,1814.75
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1115.0,2,1,5381.0,0.6,947.75
flat,Super built-up  Area,Ready To Move,dairy circle,2,1541.0,2,1,11746.0,1.81,1309.85
flat,Super built-up  Area,Ready To Move,doddakallasandra,2,1072.0,2,1,4011.0,0.43,911.2
flat,Super built-up  Area,Ready To Move,horamavu agara,3,1650.0,2,1,4545.0,0.75,1402.5
flat,Super built-up  Area,Under Construction,anekal,2,1140.0,2,2,4561.0,0.52,969.0
flat,Built-up  Area,Ready To Move,other,2,933.0,2,0,5895.0,0.55,933.0
flat,Built-up  Area,Under Construction,hegde nagar,3,2162.0,3,1,9251.0,2.0,2162.0
flat,Super built-up  Area,Ready To Move,kathriguppe,3,1245.0,2,2,5462.0,0.68,1058.25
flat,Super built-up  Area,Ready To Move,old madras road,4,3630.0,6,1,5372.0,1.95,3085.5
flat,Super built-up  Area,Under Construction,sarjapur  road,3,1200.0,2,2,3667.0,0.44,1020.0
flat,Super built-up  Area,Under Construction,other,2,1225.0,2,2,3918.0,0.48,1041.25
flat,Super built-up  Area,Ready To Move,basavangudi,3,2150.0,3,2,12326.0,2.65,1827.5
house,Plot  Area,Ready To Move,other,2,1200.0,2,1,10417.0,1.25,1200.0
flat,Built-up  Area,Ready To Move,indira nagar,1,850.0,1,2,7059.0,0.6,850.0
flat,Super built-up  Area,Under Construction,begur road,3,1583.0,3,1,4675.0,0.74,1345.55
flat,Super built-up  Area,Under Construction,sarjapur  road,2,984.0,2,1,5589.0,0.55,836.4
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,1260.0,2,2,4206.0,0.53,1071.0
flat,Super built-up  Area,Under Construction,hosa road,2,1063.0,2,1,3104.0,0.33,903.55
flat,Super built-up  Area,Under Construction,jakkur,4,3181.0,4,0,8174.0,2.6,2703.85
flat,Super built-up  Area,Under Construction,other,2,900.0,2,2,2444.0,0.22,765.0
flat,Super built-up  Area,Ready To Move,uttarahalli,2,1155.0,2,1,3550.0,0.41,981.75
flat,Built-up  Area,Ready To Move,other,2,814.0,2,1,6757.0,0.55,814.0
flat,Super built-up  Area,Under Construction,malleshpalya,2,1225.0,2,2,3837.0,0.47,1041.25
house,Plot  Area,Under Construction,channasandra,3,1500.0,3,1,4133.0,0.62,1500.0
flat,Super built-up  Area,Ready To Move,indira nagar,2,1128.0,2,2,9309.0,1.05,958.8
flat,Super built-up  Area,Ready To Move,yelahanka,2,1274.0,2,2,3768.0,0.48,1082.9
flat,Super built-up  Area,Ready To Move,other,3,1950.0,3,2,4615.0,0.9,1657.5
flat,Super built-up  Area,Ready To Move,yeshwanthpur,3,2503.0,3,3,5513.0,1.38,2127.55
flat,Super built-up  Area,Ready To Move,banaswadi,2,870.0,2,2,4368.0,0.38,739.5
flat,Super built-up  Area,Ready To Move,seegehalli,3,1553.0,3,3,4379.0,0.68,1320.05
flat,Super built-up  Area,Ready To Move,hennur road,2,1480.0,2,2,4392.0,0.65,1258.0
flat,Built-up  Area,Ready To Move,electronic city,3,1360.0,2,1,5515.0,0.75,1360.0
flat,Super built-up  Area,Under Construction,iblur village,3,2000.0,4,2,6900.0,1.38,1700.0
flat,Super built-up  Area,Ready To Move,bannerghatta road,2,905.0,2,1,6409.0,0.58,769.25
flat,Super built-up  Area,Ready To Move,other,2,703.0,2,1,8535.0,0.6,597.55
flat,Super built-up  Area,Ready To Move,nri layout,3,1731.0,3,3,3697.0,0.64,1471.35
flat,Built-up  Area,Ready To Move,choodasandra,2,1140.0,2,2,5439.0,0.62,1140.0
flat,Super built-up  Area,Under Construction,kanakpura road,1,525.0,1,1,5143.0,0.27,446.25
flat,Built-up  Area,Under Construction,other,4,3200.0,5,1,4688.0,1.5,3200.0
flat,Super built-up  Area,Under Construction,kammasandra,3,1365.0,2,1,2491.0,0.34,1160.25
house,Plot  Area,Ready To Move,basaveshwara nagar,5,2520.0,4,1,15000.0,3.78,2520.0
flat,Built-up  Area,Ready To Move,hebbal,2,1150.0,2,1,4957.0,0.57,1150.0
flat,Built-up  Area,Ready To Move,jigani,2,914.0,2,2,5142.0,0.47,914.0
flat,Super built-up  Area,Ready To Move,old madras road,4,3715.0,6,0,5384.0,2.0,3157.75
flat,Super built-up  Area,Under Construction,hennur road,2,1232.0,2,1,6737.0,0.83,1047.2
flat,Super built-up  Area,Ready To Move,hoodi,2,1050.0,2,2,4762.0,0.5,892.5
flat,Super built-up  Area,Ready To Move,devanahalli,2,1045.0,2,2,4593.0,0.48,888.25
flat,Built-up  Area,Under Construction,whitefield,4,3565.0,4,0,6115.0,2.18,3565.0
flat,Super built-up  Area,Ready To Move,bellandur,2,1299.0,2,2,6313.0,0.82,1104.15
flat,Super built-up  Area,Under Construction,hebbal,2,1088.0,2,2,5699.0,0.62,924.8
flat,Super built-up  Area,Ready To Move,sonnenahalli,2,1268.0,2,1,4416.0,0.56,1077.8
flat,Super built-up  Area,Ready To Move,hormavu,2,1210.0,2,3,5702.0,0.69,1028.5
house,Plot  Area,Ready To Move,1st phase jp nagar,2,1566.0,2,0,11494.0,1.8,1566.0
flat,Built-up  Area,Ready To Move,other,5,2500.0,5,2,4800.0,1.2,2500.0
flat,Super built-up  Area,Ready To Move,whitefield,2,920.0,2,1,6848.0,0.63,782.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,2,985.0,2,1,4975.0,0.49,837.25
flat,Super built-up  Area,Under Construction,hosa road,3,1332.0,2,1,6456.0,0.86,1132.2
flat,Carpet  Area,Ready To Move,other,3,1625.0,3,1,9231.0,1.5,1787.5000000000002
flat,Super built-up  Area,Ready To Move,subramanyapura,2,950.0,2,1,5789.0,0.55,807.5
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,3,1510.0,2,2,3642.0,0.55,1283.5
flat,Super built-up  Area,Ready To Move,vishveshwarya layout,7,4000.0,7,2,5625.0,2.25,3400.0
house,Plot  Area,Ready To Move,giri nagar,4,2400.0,4,1,16667.0,4.0,2400.0
flat,Super built-up  Area,Ready To Move,laggere,1,1500.0,1,0,4000.0,0.6,1275.0
flat,Built-up  Area,Ready To Move,marathahalli,3,1605.0,3,2,4735.0,0.76,1605.0
flat,Super built-up  Area,Ready To Move,sector 2 hsr layout,3,1515.0,2,3,4554.0,0.69,1287.75
flat,Built-up  Area,Ready To Move,kothanur,1,627.0,1,1,4785.0,0.3,627.0
flat,Super built-up  Area,Ready To Move,rayasandra,3,1179.0,2,1,4665.0,0.55,1002.15
flat,Super built-up  Area,Ready To Move,banashankari,2,1020.0,2,2,4020.0,0.41,867.0
flat,Super built-up  Area,Ready To Move,kothanur,3,1435.0,3,3,4878.0,0.7,1219.75
house,Plot  Area,Ready To Move,other,2,1200.0,2,3,11250.0,1.35,1200.0
flat,Super built-up  Area,Ready To Move,electronics city phase 1,1,755.0,1,0,3974.0,0.3,641.75
flat,Super built-up  Area,Ready To Move,other,2,970.0,2,1,4124.0,0.4,824.5
flat,Super built-up  Area,Ready To Move,kengeri,2,750.0,2,1,5333.0,0.4,637.5
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,3,1630.0,3,2,3742.0,0.61,1385.5
flat,Super built-up  Area,Ready To Move,hbr layout,2,1004.0,2,1,4880.0,0.49,853.4
flat,Built-up  Area,Ready To Move,sonnenahalli,3,1340.0,2,3,3134.0,0.42,1340.0
flat,Built-up  Area,Ready To Move,r.t. nagar,2,1200.0,2,2,5000.0,0.6,1200.0
flat,Super built-up  Area,Ready To Move,subramanyapura,3,1278.0,3,2,5477.0,0.7,1086.3
flat,Built-up  Area,Ready To Move,begur road,3,1600.0,3,2,3625.0,0.58,1600.0
flat,Super built-up  Area,Ready To Move,other,3,1200.0,2,2,2917.0,0.35,1020.0
flat,Super built-up  Area,Ready To Move,bisuvanahalli,3,1075.0,2,1,3349.0,0.36,913.75
house,Plot  Area,Ready To Move,whitefield,4,2785.0,5,3,10592.0,2.95,2785.0
flat,Super built-up  Area,Under Construction,other,3,1225.0,2,2,6694.0,0.82,1041.25
flat,Built-up  Area,Ready To Move,9th phase jp nagar,2,1035.0,2,1,4348.0,0.45,1035.0
flat,Super built-up  Area,Under Construction,lb shastri nagar,2,1250.0,2,2,3840.0,0.48,1062.5
flat,Super built-up  Area,Ready To Move,frazer town,4,4850.0,6,2,7938.0,3.85,4122.5
house,Plot  Area,Ready To Move,arekere,3,2400.0,3,1,7500.0,1.8,2400.0
flat,Super built-up  Area,Ready To Move,btm 2nd stage,2,1200.0,2,0,2917.0,0.35,1020.0
flat,Super built-up  Area,Ready To Move,marathahalli,4,2500.0,5,2,7240.0,1.81,2125.0
flat,Super built-up  Area,Ready To Move,mysore road,2,1020.0,2,1,4804.0,0.49,867.0
flat,Super built-up  Area,Under Construction,battarahalli,3,2082.0,3,2,4995.0,1.04,1769.7
flat,Super built-up  Area,Ready To Move,kengeri,2,900.0,2,0,3333.0,0.3,765.0
flat,Super built-up  Area,Ready To Move,thanisandra,2,1226.0,2,1,5302.0,0.65,1042.1
flat,Super built-up  Area,Ready To Move,electronic city,2,1073.0,2,2,5592.0,0.6,912.05
flat,Super built-up  Area,Ready To Move,bellandur,2,1410.0,3,2,6525.0,0.92,1198.5
flat,Super built-up  Area,Ready To Move,marathahalli,2,1200.0,2,1,4417.0,0.53,1020.0
flat,Super built-up  Area,Under Construction,9th phase jp nagar,3,1780.0,3,2,4944.0,0.88,1513.0
flat,Super built-up  Area,Ready To Move,sarjapur  road,3,1385.0,3,1,3971.0,0.55,1177.25
flat,Super built-up  Area,Ready To Move,frazer town,3,1870.0,3,3,9626.0,1.8,1589.5
flat,Super built-up  Area,Ready To Move,kaggalipura,3,1150.0,2,1,5391.0,0.62,977.5
flat,Super built-up  Area,Ready To Move,jalahalli,3,1569.0,3,2,7521.0,1.18,1333.65
flat,Super built-up  Area,Under Construction,vijayanagar,2,1180.0,2,1,7288.0,0.86,1003.0
flat,Built-up  Area,Ready To Move,harlur,2,1133.0,2,1,4854.0,0.55,1133.0
flat,Super built-up  Area,Under Construction,vijayanagar,3,1739.0,3,1,6671.0,1.16,1478.15
flat,Super built-up  Area,Ready To Move,mahadevpura,2,1212.0,2,1,4703.0,0.57,1030.2
flat,Super built-up  Area,Under Construction,hebbal,2,1420.0,2,1,6972.0,0.99,1207.0
flat,Super built-up  Area,Ready To Move,singasandra,2,1010.0,2,1,3960.0,0.4,858.5
flat,Built-up  Area,Ready To Move,ardendale,3,1650.0,3,3,4970.0,0.82,1650.0
flat,Super built-up  Area,Under Construction,tumkur road,3,1343.5,3,0,4317.0,0.58,1141.975
flat,Super built-up  Area,Ready To Move,kothanur,3,1847.0,3,2,5685.0,1.05,1569.95
house,Plot  Area,Ready To Move,gottigere,1,812.0,1,0,3202.0,0.26,812.0
flat,Built-up  Area,Ready To Move,jalahalli,3,1395.0,3,3,5878.0,0.82,1395.0
flat,Built-up  Area,Ready To Move,kanakpura road,3,1050.0,2,1,5619.0,0.59,1050.0
flat,Super built-up  Area,Ready To Move,haralur road,2,1194.0,2,2,3936.0,0.47,1014.9
flat,Super built-up  Area,Ready To Move,akshaya nagar,3,2300.0,4,3,4435.0,1.02,1955.0
flat,Super built-up  Area,Ready To Move,other,2,1000.0,2,1,6000.0,0.6,850.0
flat,Built-up  Area,Ready To Move,cox town,2,1100.0,2,1,15091.0,1.66,1100.0
flat,Built-up  Area,Ready To Move,electronic city,2,1060.0,2,1,5189.0,0.55,1060.0
flat,Built-up  Area,Ready To Move,horamavu agara,2,760.0,2,2,4868.0,0.37,760.0
flat,Super built-up  Area,Ready To Move,frazer town,3,2000.0,3,1,10000.0,2.0,1700.0
flat,Built-up  Area,Ready To Move,other,6,3000.0,6,3,10000.0,3.0,3000.0
flat,Super built-up  Area,Under Construction,kanakpura road,3,1703.0,3,2,7399.0,1.26,1447.55
flat,Super built-up  Area,Ready To Move,bommanahalli,2,957.0,2,1,5538.0,0.53,813.4499999999999
flat,Super built-up  Area,Ready To Move,kaggadasapura,2,1140.0,2,2,3509.0,0.4,969.0
flat,Built-up  Area,Ready To Move,other,1,351.0,1,1,4558.0,0.16,351.0
flat,Super built-up  Area,Ready To Move,channasandra,2,1160.0,2,1,4741.0,0.55,986.0
flat,Super built-up  Area,Under Construction,whitefield,3,1386.0,3,1,4113.0,0.57,1178.1
flat,Super built-up  Area,Ready To Move,electronic city,2,995.0,2,1,4824.0,0.48,845.75
house,Plot  Area,Under Construction,frazer town,1,560.0,1,0,16071.0,0.9,560.0
flat,Built-up  Area,Ready To Move,abbigere,8,3000.0,8,0,5000.0,1.5,3000.0
flat,Super built-up  Area,Ready To Move,malleshwaram,2,1410.0,2,3,8865.0,1.25,1198.5
flat,Super built-up  Area,Ready To Move,lakshminarayana pura,2,1210.0,2,2,6198.0,0.75,1028.5
flat,Built-up  Area,Ready To Move,kalena agrahara,2,1040.0,2,2,4327.0,0.45,1040.0
flat,Super built-up  Area,Under Construction,seegehalli,2,1134.0,2,2,3968.0,0.45,963.9
flat,Super built-up  Area,Ready To Move,hennur road,3,1904.0,3,2,6303.0,1.2,1618.4
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,3,1279.0,2,1,4222.0,0.54,1087.15
flat,Super built-up  Area,Ready To Move,subramanyapura,3,1400.0,2,1,3929.0,0.55,1190.0
flat,Super built-up  Area,Ready To Move,marathahalli,2,950.0,2,1,4842.0,0.46,807.5
flat,Super built-up  Area,Ready To Move,kaggadasapura,2,1200.0,2,2,3333.0,0.4,1020.0
flat,Super built-up  Area,Under Construction,marathahalli,2,1170.0,2,2,7265.0,0.85,994.5
flat,Super built-up  Area,Ready To Move,kanakapura,2,1090.0,2,2,3028.0,0.33,926.5
flat,Super built-up  Area,Ready To Move,basavangudi,3,1850.0,3,2,8108.0,1.5,1572.5
flat,Super built-up  Area,Ready To Move,other,3,1420.0,3,3,4930.0,0.7,1207.0
house,Plot  Area,Ready To Move,tc palaya,2,900.0,2,0,6111.0,0.55,900.0
flat,Super built-up  Area,Ready To Move,basavangudi,3,2200.0,2,1,7364.0,1.62,1870.0
house,Plot  Area,Ready To Move,whitefield,4,4800.0,4,3,10938.0,5.25,4800.0
house,Plot  Area,Ready To Move,kundalahalli,3,1600.0,3,2,10625.0,1.7,1600.0
flat,Super built-up  Area,Ready To Move,yelahanka,2,1120.0,2,2,4911.0,0.55,952.0
house,Plot  Area,Ready To Move,tc palaya,2,1200.0,2,0,5500.0,0.66,1200.0
house,Plot  Area,Ready To Move,other,3,980.0,3,1,8163.0,0.8,980.0
flat,Built-up  Area,Ready To Move,chikkalasandra,2,1100.0,2,2,4545.0,0.5,1100.0
flat,Super built-up  Area,Ready To Move,bisuvanahalli,3,1180.0,2,1,4746.0,0.56,1003.0
house,Plot  Area,Ready To Move,bommenahalli,3,1200.0,3,1,10417.0,1.25,1200.0
flat,Super built-up  Area,Under Construction,dommasandra,2,850.0,2,1,2941.0,0.25,722.5
flat,Super built-up  Area,Ready To Move,kodihalli,2,1000.0,2,1,6200.0,0.62,850.0
flat,Super built-up  Area,Under Construction,bannerghatta road,3,1894.0,3,1,6072.0,1.15,1609.9
flat,Super built-up  Area,Ready To Move,other,2,1060.0,2,1,3962.0,0.42,901.0
flat,Built-up  Area,Ready To Move,kr puram,2,1000.0,2,1,4400.0,0.44,1000.0
flat,Super built-up  Area,Ready To Move,other,2,1418.0,2,1,4372.0,0.62,1205.3
flat,Super built-up  Area,Ready To Move,raja rajeshwari nagar,2,1185.0,2,2,3376.0,0.4,1007.25
flat,Super built-up  Area,Under Construction,whitefield,2,1216.0,2,1,5428.0,0.66,1033.6
flat,Super built-up  Area,Ready To Move,somasundara palya,2,1200.0,2,2,6250.0,0.75,1020.0
flat,Super built-up  Area,Ready To Move,gottigere,3,1300.0,3,3,5000.0,0.65,1105.0
flat,Super built-up  Area,Ready To Move,other,3,1717.0,3,2,11648.0,2.0,1459.45
flat,Built-up  Area,Under Construction,domlur,3,2180.0,3,2,13073.0,2.85,2180.0
flat,Super built-up  Area,Ready To Move,harlur,2,1197.0,2,1,6433.0,0.77,1017.45
flat,Super built-up  Area,Under Construction,banashankari,3,1200.0,3,2,6250.0,0.75,1020.0
flat,Super built-up  Area,Ready To Move,other,2,1225.0,2,2,5796.0,0.71,1041.25
